title,popularity,favorites,studios,studios_name
Binzume Yousei,0.1801964321507316,0.0002508021688416,1893,Xebec
Magical Canan,0.2694928843455602,2.3885920842058325e-05,37,AIC ASTA
Ojamajo Doremi,0.104997661522015,0.0035271543110106,1751,Toei Animation
Ojamajo Doremi Sharp,0.1673013964054252,0.0005294712453322,1751,Toei Animation
Motto! Ojamajo Doremi,0.1695396539052582,0.0006528818363495,1751,Toei Animation
Ojamajo Doremi Dokkaan!,0.1843722856951961,0.001250029857401,1751,Toei Animation
UG☆Ultimate Girls,0.2355515467361529,1.5923947228038885e-05,1558,Studio Matrix
Shakugan no Shana,0.0148660386182935,0.0199726108107677,688,J.C.Staff
Fate/stay night,0.0063138905592303,0.0304903779548874,1467,Studio Deen
Bokusatsu Tenshi Dokuro-chan,0.0428609607803835,0.0040008917410447,590,HAL Film Maker|Nomad
"Iriya no Sora, UFO no Natsu",0.1619563038685107,0.0002866310501046,1751,Toei Animation
I'll/CKBC,0.2974209928509387,2.3885920842058325e-05,837,M.S.C
Himiko-den,0.2771096412106634,3.980986807009721e-06,568,Group TAC
Memories Off,0.2719315828155275,1.9904934035048607e-05,397,E&G Films
Memories Off 2nd,0.3257165764682301,7.961973614019442e-06,1132,Picture Magic|Rikuentai
Memories Off 3.5,0.341250751653638,3.980986807009721e-06,1132,Picture Magic|Rikuentai
Gallery Fake,0.1947618093138237,0.0002428401952275,1775,Tokyo Kids|Tokyo Movie
Fake,0.1735818801362998,0.0002786690764906,688,J.C.Staff
AIKa,0.1324914812587693,0.0003582888126308,1486,Studio Fantasia
Akazukin Chacha OVA,0.3685775372486136,2.3885920842058325e-05,517,Gallop
Bible Black,0.0990512460746976,0.0024045160314338,1527,Studio Jam
Boogiepop wa Warawanai,0.0578272198837442,0.0051354729810425,856,Madhouse
Burn Up Excess,0.2100621367007416,9.55436833682333e-05,882,Magic Bus
Cardcaptor Sakura Movie 1,0.0766352642480122,0.0008718361107351,856,Madhouse
Cardcaptor Sakura Movie 2: Fuuin Sareta Card,0.0687512527560633,0.0020103983375399,856,Madhouse
Bannou Bunka Neko-Musume,0.2053517739025857,0.0001512774986663,1491,Studio Fantasia|animate Film
Bannou Bunka Neko-Musume DASH!,0.2784125075165363,4.3790854877106935e-05,163,Ashi Productions
Bannou Bunka Neko-Musume (1998),0.2402953163626645,4.3790854877106935e-05,163,Ashi Productions
"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",0.0457673548473307,0.0010868093983136,145,Arms
eX-Driver,0.2135364468497361,0.0001632204590873,82,Actas
eX-Driver the Movie,0.291040288634997,1.9904934035048607e-05,82,Actas
Heppoko Jikken Animation Excel♥Saga,0.0705218146589162,0.0042636368703074,688,J.C.Staff
Fushigi Yuugi OVA,0.1688715173381439,0.0002109923007715,1574,Studio Pierrot
Fushigi Yuugi: Dai Ni Bu,0.1767555288300928,0.0001751634195084,1574,Studio Pierrot
Futari Ecchi,0.1353310616690051,0.0003742127598589,292,Chaos Project
Galaxy Angel,0.149695997861963,0.0008519311767,856,Madhouse
Gantz,0.0236854413042025,0.0101355924106467,541,Gonzo
Gilgamesh,0.123705485401216,0.0008001783482089,574,Group TAC|Japan Vistec
H2,0.2319102024453798,0.0001393345382453,163,Ashi Productions
Haibane Renmei,0.0277276675352442,0.0368161659912259,1233,Radix
Capeta,0.1321240061468564,0.0013216876199272,1458,Studio Comet
Karas,0.1019242333132892,0.0012739157782431,1713,Tatsunoko Production
Suzuka,0.0689182868978419,0.0026871660947315,1458,Studio Comet
Tales of Phantasia The Animation,0.1691721787933453,0.0001791444063154,82,Actas
Yuu☆Yuu☆Hakusho,0.010222489476849,0.0980994768983335,1574,Studio Pierrot
Escaflowne,0.0926037282020444,0.0009673797941033,241,Bones|Sunrise
Ai Yori Aoshi: Enishi,0.1061669005144651,0.0003423648654028,688,J.C.Staff
Gantz 2nd Stage,0.0533172980557225,0.0017874630763473,541,Gonzo
Seikai no Senki,0.141578138571524,0.0011266192663837,1635,Sunrise
Seikai no Senki II,0.1659651232711966,0.0005135472981042,1635,Sunrise
Seikai no Senki III,0.1872452729337876,0.0002428401952275,1635,Sunrise
Seikai no Senki Special,0.3526424801229371,7.961973614019442e-06,1635,Sunrise
Seihou Bukyou Outlaw Star,0.0537849936527026,0.0092080224846134,1635,Sunrise
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,0.0853544464488541,0.0015486038679267,1467,Studio Deen
Otogi Juushi Akazukin OVA,0.403220418253491,3.980986807009721e-06,856,Madhouse
Hanaukyou Maid-tai,0.1450858555488742,0.0001711824327014,365,Daume
Bastard!! Ankoku no Hakaishin,0.1205986503641344,0.0007125966384547,36,AIC
Blood: The Last Vampire,0.0696198302933119,0.0011664291344538,1166,Production I.G
Buzzer Beater,0.1954633527092938,7.56387493331847e-05,1679,TMS Entertainment
Tantei Gakuen Q,0.1392062537582682,0.0010907903851206,1574,Studio Pierrot
Final Fantasy VII: Last Order,0.1003875192089263,0.0005215092717182,856,Madhouse
Gun x Sword,0.0889623839112714,0.0015207369602777,37,AIC ASTA
Kore ga Watashi no Goshujinsama,0.0908331662991915,0.0005095663112972,511,Gainax|Shaft
Hametsu no Mars,0.098884211932919,0.0011704101212608,1861,WAO World
Tonari no Yamada-kun,0.114886082715307,0.0004856803904551,1504,Studio Ghibli
Kurenai no Buta,0.0326050644751787,0.0100281057668574,1504,Studio Ghibli
Ragnarök The Animation,0.1163893899913142,0.0005175282849112,485,G&G Entertainment
Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,0.1677690920024053,0.0001074866437892,1467,Studio Deen
Samurai Deeper Kyou,0.1081379033874524,0.000824064269051,1467,Studio Deen
Spriggan,0.1328923631990378,0.0003184789445607,1423,Studio 4°C
Stratos 4,0.2106968664395002,0.0001711824327014,1486,Studio Fantasia
Stratos 4 OVA,0.3434221954967595,3.980986807009721e-06,1486,Studio Fantasia
Stratos 4 Advance,0.3392797487806507,3.980986807009721e-06,1486,Studio Fantasia
Dirty Pair,0.1377697601389724,0.0009952467017524,1635,Sunrise
Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,0.26504977617425,4.3790854877106935e-05,981,Nippon Animation
Final Fantasy,0.1957974209928509,7.961973614019443e-05,856,Madhouse
Kaleido Star,0.0837509186877797,0.0054778378464453,541,Gonzo
Kaleido Star: Aratanaru Tsubasa - Extra Stage,0.2033807710295984,5.175282849112637e-05,541,Gonzo
Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,0.2020444978953698,0.0001234105910173,541,Gonzo
Fullmetal Alchemist: The Conqueror of Shamballa,0.0265584285427941,0.0027787287912927,234,Bones
Howl no Ugoku Shiro,0.0032738691788601,0.1262769015183483,1504,Studio Ghibli
Iria: Zeiram The Animation,0.1526692055856217,0.0006170529550865,163,Ashi Productions
"Kumo no Mukou, Yakusoku no Basho",0.0405558896238391,0.0029737971448362,311,CoMix Wave Films
Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,0.2380904656911872,4.3790854877106935e-05,36,AIC
Magic Knight Rayearth,0.0917351506647958,0.0025120026752231,1780,Tokyo Movie Shinsha
Perfect Blue,0.0090866573127547,0.0872035160075479,856,Madhouse
Phantom The Animation,0.2027794481191955,6.369578891215554e-05,142,Arcs Create
RG Veda,0.2411638938999131,4.777184168411665e-05,1955,animate Film
Shoujo Kakumei Utena,0.0379501570120932,0.0387787924870816,688,J.C.Staff
Shoujo Kakumei Utena: Adolescence Mokushiroku,0.1071022917084252,0.0030613788545904,688,J.C.Staff
Naruto Movie 1: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo!,0.0293646021246742,0.0013256686067342,1574,Studio Pierrot
Onegai☆Teacher: Himitsu na Futari,0.1181599518941671,0.0002269162479995,365,Daume
Maria-sama ga Miteru: Haru,0.1544731743168303,0.0003742127598589,1467,Studio Deen
Tales of Eternia The Animation,0.1882474777844591,6.369578891215554e-05,1893,Xebec
Weiß Kreuz Glühen,0.2291040288634997,9.952467017524302e-05,2015,ufotable
Weiß Kreuz,0.1823010623371417,0.0006011290078584,1144,Plum|Magic Bus
Tenjou Tenge: The Ultimate Fight,0.1284826618560834,0.0001393345382453,856,Madhouse
InuYasha Movie 4: Guren no Houraijima,0.0800427607402953,0.0006727867703846,1635,Sunrise
InuYasha Movie 2: Kagami no Naka no Mugenjou,0.073962717979555,0.0010748664378926,1635,Sunrise
InuYasha Movie 3: Tenka Hadou no Ken,0.0708224761141177,0.0009036840051912,1635,Sunrise
InuYasha Movie 1: Toki wo Koeru Omoi,0.0747310750317364,0.0007643494669458,1635,Sunrise
.hack//Gift,0.1788267521881472,7.961973614019443e-05,211,Bee Train
Fantastic Children,0.1412440702879668,0.001250029857401,981,Nippon Animation
Gokujou Seitokai,0.1786263112180129,0.0002707071028766,688,J.C.Staff
Mushishi,0.007516536380036,0.1128450520314975,150,Artland
Buttobi!! CPU,0.2192824213269192,0.0001035056569822,1010,OLM
One Piece Movie 01,0.0573595242867642,0.0019029116937506,1751,Toei Animation
One Piece Movie 02: Nejimaki-jima no Daibouken,0.0736620565243535,0.0001672014458944,1751,Toei Animation
One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,0.0814458475312353,0.0001313725646313,1751,Toei Animation
One Piece Movie 04: Dead End no Bouken,0.0723591902184806,0.0003025549973327,1751,Toei Animation
One Piece Movie 05: Norowareta Seiken,0.0830827821206654,0.0001672014458944,1751,Toei Animation
One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,0.0696532371216676,0.0021736187966273,1751,Toei Animation
One Piece Movie 07: Karakuri-jou no Mecha Kyohei,0.0885615019710028,8.758170975421387e-05,1751,Toei Animation
One Piece: Taose! Kaizoku Ganzack,0.1262109975278947,6.369578891215554e-05,1166,Production I.G
Koukaku Kidoutai: Stand Alone Complex,0.0212133360058796,0.0358448052103155,1166,Production I.G
Innocence,0.0517137702946482,0.0047174693663065,1166,Production I.G
Karin,0.0492750718246809,0.0032285803004848,688,J.C.Staff
Okusama wa Joshikousei (TV),0.1522015099886416,0.0001512774986663,856,Madhouse
To Heart 2,0.1731809981960312,0.0001751634195084,1010,OLM
To Heart,0.1536714104362931,0.0003423648654028,1010,OLM
Tide-Line Blue,0.2570655441972339,2.7866907649068047e-05,1729,Telecom Animation Film
Macross Plus,0.112180129618494,0.0020024363639258,1801,Triangle Staff
Hotori: Tada Saiwai wo Koinegau,0.2783456938598249,2.7866907649068047e-05,1635,Sunrise
Ginban Kaleidoscope,0.1162557626778913,0.0006489008495425,746,Karaku
Aria the Animation,0.0515801429812253,0.0096021401785074,589,HAL Film Maker
Sousei no Aquarion,0.0901316229037215,0.0014689841317865,1297,Satelight
Ueki no Housoku,0.0677156410770361,0.003722222664554,1467,Studio Deen
Yu☆Gi☆Oh! Duel Monsters,0.020812454065611,0.0210036863937832,517,Gallop
Yu☆Gi☆Oh! Duel Monsters GX,0.0402886349969933,0.0072294720415296,517,Gallop
Kurau Phantom Memory,0.1463219081980357,0.0005891860474374,234,Bones
Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,0.2377563974076301,7.961973614019443e-05,1574,Studio Pierrot
Damekko Doubutsu,0.2273668737890024,0.0001990493403504,882,Magic Bus
Kino no Tabi: The Beautiful World,0.0255896305204783,0.0303271574958,27,A.C.G.T.
Girls Bravo: Second Season,0.0812119997327453,0.0005493761793673,44,AIC Spirits
Ichigo Mashimaro,0.066312554286096,0.004506477065535,365,Daume
Kamichu!,0.1002204850671477,0.0011704101212608,246,Brain's Base
Paniponi Dash!,0.1005879601790606,0.0019626264958557,1329,Shaft|GANSIS
Armitage III: Dual-Matrix,0.1811652301730474,9.55436833682333e-05,36,AIC
Armitage III: Poly-Matrix,0.1925235518139907,0.0001711824327014,36,AIC
Bakuretsu Hunters,0.1669339212935124,0.0002070113139645,1893,Xebec
Kamui no Ken,0.2587358856150197,0.0001074866437892,865,Madhouse|Project Team Argos
Yami to Boushi to Hon no Tabibito,0.1472907062203514,0.0004617944696131,1467,Studio Deen
Haja Taisei Dangaiou,0.2500167034141778,6.369578891215554e-05,52,AIC|Artmic
Makai Toshi Shinjuku,0.1543061401750518,0.0003383838785958,856,Madhouse
Doraemon,0.1767221220017371,0.0005852050606304,995,Nippon TV Douga
Dragon Ball Movie 1: Shen Long no Densetsu,0.0949087993585889,0.0001791444063154,1751,Toei Animation
Eien no Aselia,0.3105498763947351,1.1942960421029164e-05,1558,Studio Matrix
Garou Densetsu: The Motion Picture,0.2017772432685241,0.0001950683535434,1458,Studio Comet
Fushigiboshi no☆Futagohime,0.2094608137903387,0.000414022627929,589,HAL Film Maker
Glass no Kamen,0.2362530901316229,0.0001910873667364,414,Eiken
Gravitation: Lyrics of Love,0.1464221286831028,0.0003344028917888,1143,Plum
Tottoko Hamtarou,0.1032270996191621,0.0012022580157169,1679,TMS Entertainment
I My Me! Strawberry Eggs,0.1338277543929979,0.000410041641122,1692,TNK
Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,0.2737689583750918,2.3885920842058325e-05,145,Arms
Kidou Shinsengumi Moeyo Ken TV,0.2792142713970735,3.980986807009721e-06,1807,Trinet Entertainment|Picture Magic
Majo no Takkyuubin,0.0122937128349034,0.0267721362771403,1504,Studio Ghibli
Tenkuu no Shiro Laputa,0.0156009888421193,0.01926399515912,1504,Studio Ghibli
Cossette no Shouzou,0.0918019643215073,0.0017874630763473,365,Daume
Hajimari no Boukensha-tachi: Legend of Crystania,0.2767087592703948,3.980986807009721e-05,1801,Triangle Staff
Keroro Gunsou,0.08936326585154,0.0054380279783752,1635,Sunrise
School Rumble: Ichi Gakki Hoshuu,0.1062337141711765,0.000418003614736,1458,Studio Comet
Mahou no Princess Minky Momo,0.2272332464755796,0.0002348782216135,163,Ashi Productions
Mahoraba: Heartful Days,0.159450791741832,0.00042596558835,688,J.C.Staff
Marmalade Boy Movie,0.2229905792744037,0.0001074866437892,1751,Toei Animation
Mermaid Melody Pichi Pichi Pitch,0.0853878532772098,0.0043074277251845,89,Actas|Synergy Japan
Metropolis,0.0704884078305605,0.0028424245802049,856,Madhouse
Tonari no Totoro,0.004810583283223,0.0369037477009801,1504,Studio Ghibli
Onegai☆Twins: Natsu wa Owaranai,0.1526692055856217,3.582888126308749e-05,365,Daume
Otogizoushi,0.1848065744638204,0.0002109923007715,1166,Production I.G
Boku no Chikyuu wo Mamotte,0.1725796752856284,0.0006847297308056,1166,Production I.G
Pokemon,0.0117926104095677,0.0232330390057087,1010,OLM
Pokemon Movie 01: Mewtwo no Gyakushuu,0.0329057259303801,0.0018750447861015,1010,OLM
Saishuu Heiki Kanojo,0.0771029598449923,0.0025040407016091,541,Gonzo
Bishoujo Senshi Sailor Moon,0.0217144384312153,0.0441491436897378,1751,Toei Animation
Bishoujo Senshi Sailor Moon R: The Movie,0.0974143114852675,0.0011106953191557,1751,Toei Animation
Bishoujo Senshi Sailor Moon S,0.0564909467495155,0.006162567577251,1751,Toei Animation
Sensei no Ojikan: Dokidoki School Hours,0.2455401884145119,8.758170975421387e-05,688,J.C.Staff
Slayers,0.0576601857419656,0.0082366617037031,397,E&G Films
Slayers Next,0.0944745105899645,0.0035112303637825,397,E&G Films
Slayers: The Motion Picture,0.1635598316295851,0.0001114676305962,688,J.C.Staff
Tekken,0.1925569586423465,8.758170975421387e-05,1467,Studio Deen
Shin Tenchi Muyou!,0.135464688982428,0.0003781937466659,36,AIC
Tenchi Muyou! Ryououki,0.1096078038351038,0.0024562688599249,36,AIC
Tenchi Muyou! Ryououki 2nd Season,0.1535043762945146,0.0003702317730519,36,AIC
Tenchi Muyou! Ryououki 3rd Season,0.1746508986436827,0.0001950683535434,36,AIC
Vampire Hunter D (2000),0.0384178526090732,0.0136308988272012,856,Madhouse
Venus Senki,0.1888153938665063,0.0002468211820346,1801,Triangle Staff
Mousou Kagaku Series: Wandaba Style,0.3279548339680631,1.5923947228038885e-05,1692,TNK
Wind: A Breath of Heart (TV),0.2186476915881606,4.3790854877106935e-05,1233,Radix
Wind: A Breath of Heart OVA,0.3551479922496158,3.980986807009721e-06,1850,Venet
Yu☆Gi☆Oh!,0.0349101356317231,0.0056649442263748,1751,Toei Animation
Grappler Baki: Saidai Tournament-hen,0.0770695530166366,0.0012022580157169,568,Group TAC
Digimon Adventure,0.021046301864101,0.0230180657181302,1751,Toei Animation
Yami no Matsuei,0.1086390058127881,0.0015844327491898,688,J.C.Staff
Koutetsu Tenshi Kurumi,0.161689049241665,0.0002945930237187,1010,OLM
Koutetsu Tenshi Kurumi 2,0.2146722790138304,5.175282849112637e-05,1010,OLM
Koutetsu Tenshi Kurumi Zero,0.2979555021046302,1.1942960421029164e-05,1010,OLM
Koutetsu Tenshi Kurumi Encore,0.2643482327787799,2.7866907649068047e-05,1010,OLM
Major S2,0.0940402218213402,0.001242067883787,1516,Studio Hibari
RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,0.2665530834502572,1.1942960421029164e-05,234,Bones
Soukyuu no Fafner: Dead Aggressor - Right of Left,0.1979688648359724,0.0001035056569822,1893,Xebec
Sakura Taisen,0.1547404289436761,0.0002866310501046,856,Madhouse
Sakura Taisen: Le Nouveau Paris,0.3493352041157212,7.961973614019442e-06,1233,Radix
DNA²,0.1209327186476915,0.0004777184168411,869,Madhouse|Studio Deen
Puni Puni☆Poemii,0.1436493619295784,0.0004617944696131,688,J.C.Staff
Steamboy,0.0843856484265383,0.0007046346648407,1635,Sunrise
Tetsuwan Birdy,0.1434489209594441,0.0003543078258238,856,Madhouse
The Big O,0.0756330593973408,0.0042516939098863,1635,Sunrise
Bubblegum Crisis Tokyo 2040,0.1288835437963519,0.000843969203086,36,AIC
Musekinin Kanchou Tylor,0.113349368610944,0.0024244209654689,1713,Tatsunoko Production
Jin-Rou,0.045266252421995,0.0088696386060176,1166,Production I.G
Moldiver,0.3070421594173849,3.184789445607777e-05,36,AIC
Kaze no Tani no Nausicaä,0.021747845259571,0.024164589918549,1794,Topcraft
Saber Marionette J,0.1413108839446783,0.0009235889392262,1530,Studio Junio
Rean no Tsubasa,0.316429478185341,7.961973614019442e-06,1635,Sunrise
Magikano,0.1406093405492082,0.0001791444063154,1773,Tokyo Kids
Kagi Hime Monogatari: Eikyuu Alice Rondo,0.2420658782655174,6.767677571916526e-05,1807,Trinet Entertainment|Picture Magic
Hotaru no Haka,0.0100888621634262,0.0365892497432263,1504,Studio Ghibli
Battle Programmer Shirase,0.138638337676221,0.0004976233508762,36,AIC
Kogepan,0.2827219883744237,0.0001472965118593,1574,Studio Pierrot
Honoo no Labyrinth,0.2127680897975546,7.961973614019443e-05,1486,Studio Fantasia
Sexy Commando Gaiden: Sugoi yo!! Masaru-san,0.212133360058796,0.0005493761793673,882,Magic Bus
Noein: Mou Hitori no Kimi e,0.0811117792476782,0.0029698161580292,1297,Satelight
Mimi wo Sumaseba,0.0223157613416182,0.0227831874965166,1504,Studio Ghibli
Ayakashi: Japanese Classic Horror,0.0879601790605999,0.00123808689698,1751,Toei Animation
Hanbun no Tsuki ga Noboru Sora,0.076902518874858,0.0019745694562768,568,Group TAC
Itsudatte My Santa!,0.2031469232311084,5.175282849112637e-05,1692,TNK
Ginga Nagareboshi Gin,0.1556758201376361,0.0034793824693264,1751,Toei Animation
Kage kara Mamoru!,0.1593839780851206,0.0001114676305962,568,Group TAC
Amaenaide yo!!,0.0919355916349301,0.0003304219049818,1467,Studio Deen
PopoloCrois,0.3871517338143916,7.961973614019442e-06,1679,TMS Entertainment
Mugen no Ryvius,0.1215006347297387,0.0013734404484183,1635,Sunrise
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,0.0818133226431482,0.0005254902585252,1574,Studio Pierrot
X OVA,0.2051513329324514,2.7866907649068047e-05,856,Madhouse
Chobits: Chibits,0.1220017371550745,0.0002508021688416,856,Madhouse
Neko no Ongaeshi,0.0306006547738357,0.0068632212552847,1504,Studio Ghibli
Jinzou Ningen Kikaider The Animation,0.2283022649829625,0.0003065359841397,1236,Radix|Studio OX
Yuugen Kaisha,0.2602391928910269,4.3790854877106935e-05,856,Madhouse
Legend of Duo,0.2194160486403421,5.175282849112637e-05,1235,Radix|Marine Entertainment
Nekojiru-sou,0.0860225830159684,0.0044825911446929,688,J.C.Staff
KO Seiki Beast Sanjuushi,0.3420859223625309,4.777184168411665e-05,1961,animate Film|Zero-G Room
Futari wa Precure,0.1072693258502037,0.0016959003797861,1751,Toei Animation
Mahou no Stage Fancy Lala,0.2103293913275873,0.0002508021688416,1574,Studio Pierrot
Tenshi ni Narumon!,0.2490144985635063,0.0002030303271574,1574,Studio Pierrot
Kazemakase Tsukikage Ran,0.1847063539787532,0.0003861557202799,856,Madhouse
Otogi Juushi Akazukin,0.2536580477049509,9.55436833682333e-05,861,Madhouse|Group TAC
Sakura Taisen: Katsudou Shashin,0.2650831830026057,2.3885920842058325e-05,1166,Production I.G
Saishuu Heiki Kanojo: Another Love Song,0.1849402017772432,8.758170975421387e-05,1486,Studio Fantasia
Popotan,0.1621901516670007,0.0002667261160696,1327,Shaft
Platonic Chain,0.2816863766953965,0.0001273915778243,35,ACiD FiLM
PetoPeto-san,0.2619429411371684,3.980986807009721e-05,1891,XEBEC M2
Onmyou Taisenki,0.2825215474042894,0.0001273915778243,1635,Sunrise
Okusama wa Mahou Shoujo,0.2277343489009153,4.3790854877106935e-05,688,J.C.Staff
Nurse Witch Komugi-chan Magikarte,0.1812320438297588,0.000429946575157,789,Kyoto Animation|Tatsunoko Production
Nurse Angel Ririka SOS,0.2933787666198971,0.0001234105910173,517,Gallop
Juubee Ninpuuchou,0.0562236921226698,0.0052947124533229,856,Madhouse
Juubee Ninpuuchou: Ryuuhougyoku-hen,0.1220017371550745,0.0004737374300341,856,Madhouse
Ninja Ryuukenden,0.2966860426271129,2.7866907649068047e-05,1530,Studio Junio
Takahashi Rumiko Gekijou Ningyo no Mori,0.1530700875258903,0.0003543078258238,1679,TMS Entertainment
Night Walker: Mayonaka no Tantei,0.1698069085321039,0.0004617944696131,36,AIC
Natsu-iro no Sunadokei,0.2435357787131689,1.5923947228038885e-05,1132,Picture Magic|Rikuentai
Shichinin no Nana,0.2531569452796151,8.758170975421387e-05,27,A.C.G.T.
Mouse,0.1703414177857954,0.0001672014458944,1467,Studio Deen
Moekan The Animation,0.3502037816529698,0.0,997,No Side|Axis
Mamotte Shugogetten!,0.2377229905792744,6.767677571916526e-05,1751,Toei Animation
Major S1,0.075365804770495,0.0057326210020939,1516,Studio Hibari
Mahoutsukai Tai!,0.219182200841852,0.0001472965118593,1801,Triangle Staff
Mahoutsukai Tai! (TV),0.2121667668871517,0.0001234105910173,879,Madhouse|Triangle Staff
